name,state_code,latitude,longitude
Sutton,NH,43.33424,-71.95147
Swanzey,NH,42.8698,-72.28175
Tamworth,NH,43.8598,-71.26313
Temple,NH,42.81814,-71.85147
Thornton,NH,43.89285,-71.67591
Tilton,NH,43.4423,-71.58896
Tilton-Northfield,NH,43.443,-71.59364
Troy,NH,42.82397,-72.18119
Tuftonboro,NH,43.69647,-71.22201
Unity,NH,43.29396,-72.26037
Wakefield,NH,43.56813,-71.03007
Weare,NH,43.0948,-71.73063
Webster,NH,43.32897,-71.71786
West Swanzey,NH,42.87008,-72.32175
Westmoreland,NH,42.96203,-72.44231
Whitefield,NH,44.37312,-71.61008
Wilmot,NH,43.45174,-71.91369
Wilton,NH,42.84342,-71.73507
Winchester,NH,42.77342,-72.38314
Windham,NH,42.80064,-71.30423
Wolfeboro,NH,43.58397,-71.20729
Woodstock,NH,43.97757,-71.68508
Woodsville,NH,44.15229,-72.03731
